,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,publishDayName,durationSecs,tagCount,title_no_stopwords,titleLength
271,9XK_WTaZwkE,SkRossi,SkRossi Valorant India Live | Rank Grind | Work hard Play hard  !montage #LOVEYOURSELF,"GPay ID : ganeshrossi27@okicici 

►About Me:
My name is Ganesh Gangadhar aka SkRossi. I am 22 years old and playing Valorant professionally for Global Esports and other games for fun

You guys can ask me any questions regarding esports I will try to answer it If I am not interacting with you guys it means the game will be intense or I am too focused on it so sometimes I might miss some of the chats so don't hate me :D

►Social Profile:

• Facebook•  https://www.facebook.com/skrossigg
• Instagram• https://www.instagram.com/skrossi_
• Twitter •  https://twitter.com/skrossigg
• Discord • https://discord.gg/QTXzbjg


Join this channel to get access to perks:
https://www.youtube.com/c/skrossi/join



 ACHIEVEMENTS:-

1st Place - ILG cup season 3
1st Place Yuvin Community Cup 2020
1st Place eSamurai DojoMasters Season 1 2020
1st Place INNO3D Champions League 2020
1st Place ASUS ROG Showdown 2 2020
1st Place Elite hubs CSGO Community Tournament 2
1st Elitehubs CSGO Community Tournament 2 Champion
2nd Place ESL Masters Winter Season Finale 2019-20
2nd Place - Taiwan Excellence Cup 2019 
3-4th Place - ESL Fall Lan Finale 2019
3-4th Place - ESL Summer Finale 2019
3rd-4th Place Elitehubs CSGO Community Tournament 1 2020
3rd-4th Place Elite hubs CSGO Community Tournament 3 2020
5th-8th Place IEM Katowice Asia Open Qualifiers 2020
1st Place WESG SA Open Qualifiers #2 
1st Place WESG SA Closed Qualifiers 
Top 8 Katowice Asia Open Qualifiers #2 
2nd Place ESL India Premiership Summer Finals 
Top 8 ESEA AP CSGO OPEN SEASON 33 
Top 8 CSGO2ASIA Grassroots Cup
Top 8 ESEA AP CSGO OPEN SEASON 34","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'professional gamer', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'valorant riot', 'skrossi', 'Valorant Live']",2021-05-18 18:24:00+00:00,34076.0,3061.0,,5.0,PT2H30M14S,hd,false,Tuesday,0 days 02:30:14.000000000,30,"['SkRossi', 'Valorant', 'India', 'Live', '|', 'Rank', 'Grind', '|', 'Work', 'hard', 'Play', 'hard', '!montage', '#LOVEYOURSELF']",86
272,dk4lZMxGLo4,SkRossi,SkRossi Valorant India Live | Rank Grind | Work hard Play hard  !montage #LOVEYOURSELF,"GPay ID : ganeshrossi27@okicici 

►About Me:
My name is Ganesh Gangadhar aka SkRossi. I am 22 years old and playing Valorant professionally for Global Esports and other games for fun

You guys can ask me any questions regarding esports I will try to answer it If I am not interacting with you guys it means the game will be intense or I am too focused on it so sometimes I might miss some of the chats so don't hate me :D

►Social Profile:

• Facebook•  https://www.facebook.com/skrossigg
• Instagram• https://www.instagram.com/skrossi_
• Twitter •  https://twitter.com/skrossigg
• Discord • https://discord.gg/QTXzbjg


Join this channel to get access to perks:
https://www.youtube.com/c/skrossi/join



 ACHIEVEMENTS:-

1st Place - ILG cup season 3
1st Place Yuvin Community Cup 2020
1st Place eSamurai DojoMasters Season 1 2020
1st Place INNO3D Champions League 2020
1st Place ASUS ROG Showdown 2 2020
1st Place Elite hubs CSGO Community Tournament 2
1st Elitehubs CSGO Community Tournament 2 Champion
2nd Place ESL Masters Winter Season Finale 2019-20
2nd Place - Taiwan Excellence Cup 2019 
3-4th Place - ESL Fall Lan Finale 2019
3-4th Place - ESL Summer Finale 2019
3rd-4th Place Elitehubs CSGO Community Tournament 1 2020
3rd-4th Place Elite hubs CSGO Community Tournament 3 2020
5th-8th Place IEM Katowice Asia Open Qualifiers 2020
1st Place WESG SA Open Qualifiers #2 
1st Place WESG SA Closed Qualifiers 
Top 8 Katowice Asia Open Qualifiers #2 
2nd Place ESL India Premiership Summer Finals 
Top 8 ESEA AP CSGO OPEN SEASON 33 
Top 8 CSGO2ASIA Grassroots Cup
Top 8 ESEA AP CSGO OPEN SEASON 34","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'professional gamer', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'valorant riot', 'skrossi', 'Valorant Live']",2021-05-17 10:36:36+00:00,42963.0,5256.0,,12.0,PT2H13M58S,hd,false,Monday,0 days 02:13:58.000000000,30,"['SkRossi', 'Valorant', 'India', 'Live', '|', 'Rank', 'Grind', '|', 'Work', 'hard', 'Play', 'hard', '!montage', '#LOVEYOURSELF']",86
273,8SMrB-Ztus4,SkRossi,SkRossi Just chatting | Won Villager Esports 3-1 against Mahi  !montage #LOVEYOURSELF,"GPay ID : ganeshrossi27@okicici 

►About Me:
My name is Ganesh Gangadhar aka SkRossi. I am 22 years old and playing Valorant professionally for Global Esports and other games for fun

You guys can ask me any questions regarding esports I will try to answer it If I am not interacting with you guys it means the game will be intense or I am too focused on it so sometimes I might miss some of the chats so don't hate me :D

►Social Profile:

• Facebook•  https://www.facebook.com/skrossigg
• Instagram• https://www.instagram.com/skrossi_
• Twitter •  https://twitter.com/skrossigg
• Discord • https://discord.gg/QTXzbjg


Join this channel to get access to perks:
https://www.youtube.com/c/skrossi/join



 ACHIEVEMENTS:-

1st Place - ILG cup season 3
1st Place Yuvin Community Cup 2020
1st Place eSamurai DojoMasters Season 1 2020
1st Place INNO3D Champions League 2020
1st Place ASUS ROG Showdown 2 2020
1st Place Elite hubs CSGO Community Tournament 2
1st Elitehubs CSGO Community Tournament 2 Champion
2nd Place ESL Masters Winter Season Finale 2019-20
2nd Place - Taiwan Excellence Cup 2019 
3-4th Place - ESL Fall Lan Finale 2019
3-4th Place - ESL Summer Finale 2019
3rd-4th Place Elitehubs CSGO Community Tournament 1 2020
3rd-4th Place Elite hubs CSGO Community Tournament 3 2020
5th-8th Place IEM Katowice Asia Open Qualifiers 2020
1st Place WESG SA Open Qualifiers #2 
1st Place WESG SA Closed Qualifiers 
Top 8 Katowice Asia Open Qualifiers #2 
2nd Place ESL India Premiership Summer Finals 
Top 8 ESEA AP CSGO OPEN SEASON 33 
Top 8 CSGO2ASIA Grassroots Cup
Top 8 ESEA AP CSGO OPEN SEASON 34","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'professional gamer', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'valorant riot', 'skrossi', 'Valorant Live']",2021-05-16 18:15:44+00:00,19240.0,2771.0,,21.0,PT56M22S,hd,false,Sunday,0 days 00:56:22.000000000,30,"['SkRossi', 'Just', 'chatting', '|', 'Won', 'Villager', 'Esports', '3-1', 'Mahi', '!montage', '#LOVEYOURSELF']",85
274,eLefblfbms4,SkRossi,SkRossi Valorant India Live | streaming cause im bored | Rank Grind |  !montage #LOVEYOURSELF,"GPay ID : ganeshrossi27@okicici 

►About Me:
My name is Ganesh Gangadhar aka SkRossi. I am 22 years old and playing Valorant professionally for Global Esports and other games for fun

You guys can ask me any questions regarding esports I will try to answer it If I am not interacting with you guys it means the game will be intense or I am too focused on it so sometimes I might miss some of the chats so don't hate me :D

►Social Profile:

• Facebook•  https://www.facebook.com/skrossigg
• Instagram• https://www.instagram.com/skrossi_
• Twitter •  https://twitter.com/skrossigg
• Discord • https://discord.gg/QTXzbjg


Join this channel to get access to perks:
https://www.youtube.com/c/skrossi/join



 ACHIEVEMENTS:-

1st Place - ILG cup season 3
1st Place Yuvin Community Cup 2020
1st Place eSamurai DojoMasters Season 1 2020
1st Place INNO3D Champions League 2020
1st Place ASUS ROG Showdown 2 2020
1st Place Elite hubs CSGO Community Tournament 2
1st Elitehubs CSGO Community Tournament 2 Champion
2nd Place ESL Masters Winter Season Finale 2019-20
2nd Place - Taiwan Excellence Cup 2019 
3-4th Place - ESL Fall Lan Finale 2019
3-4th Place - ESL Summer Finale 2019
3rd-4th Place Elitehubs CSGO Community Tournament 1 2020
3rd-4th Place Elite hubs CSGO Community Tournament 3 2020
5th-8th Place IEM Katowice Asia Open Qualifiers 2020
1st Place WESG SA Open Qualifiers #2 
1st Place WESG SA Closed Qualifiers 
Top 8 Katowice Asia Open Qualifiers #2 
2nd Place ESL India Premiership Summer Finals 
Top 8 ESEA AP CSGO OPEN SEASON 33 
Top 8 CSGO2ASIA Grassroots Cup
Top 8 ESEA AP CSGO OPEN SEASON 34","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'professional gamer', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'valorant riot', 'skrossi', 'Valorant Live']",2021-05-15 20:54:28+00:00,36313.0,3696.0,,12.0,PT3H30M26S,hd,false,Saturday,0 days 03:30:26.000000000,30,"['SkRossi', 'Valorant', 'India', 'Live', '|', 'streaming', 'cause', 'im', 'bored', '|', 'Rank', 'Grind', '|', '!montage', '#LOVEYOURSELF']",93
275,ga5HrHH6GOs,SkRossi,SkRossi Valorant India Live | Won all the Tournament games |  !montage #LOVEYOURSELF,"GPay ID : ganeshrossi27@okicici 

►About Me:
My name is Ganesh Gangadhar aka SkRossi. I am 22 years old and playing Valorant professionally for Global Esports and other games for fun

You guys can ask me any questions regarding esports I will try to answer it If I am not interacting with you guys it means the game will be intense or I am too focused on it so sometimes I might miss some of the chats so don't hate me :D

►Social Profile:

• Facebook•  https://www.facebook.com/skrossigg
• Instagram• https://www.instagram.com/skrossi_
• Twitter •  https://twitter.com/skrossigg
• Discord • https://discord.gg/QTXzbjg


Join this channel to get access to perks:
https://www.youtube.com/c/skrossi/join



 ACHIEVEMENTS:-

1st Place - ILG cup season 3
1st Place Yuvin Community Cup 2020
1st Place eSamurai DojoMasters Season 1 2020
1st Place INNO3D Champions League 2020
1st Place ASUS ROG Showdown 2 2020
1st Place Elite hubs CSGO Community Tournament 2
1st Elitehubs CSGO Community Tournament 2 Champion
2nd Place ESL Masters Winter Season Finale 2019-20
2nd Place - Taiwan Excellence Cup 2019 
3-4th Place - ESL Fall Lan Finale 2019
3-4th Place - ESL Summer Finale 2019
3rd-4th Place Elitehubs CSGO Community Tournament 1 2020
3rd-4th Place Elite hubs CSGO Community Tournament 3 2020
5th-8th Place IEM Katowice Asia Open Qualifiers 2020
1st Place WESG SA Open Qualifiers #2 
1st Place WESG SA Closed Qualifiers 
Top 8 Katowice Asia Open Qualifiers #2 
2nd Place ESL India Premiership Summer Finals 
Top 8 ESEA AP CSGO OPEN SEASON 33 
Top 8 CSGO2ASIA Grassroots Cup
Top 8 ESEA AP CSGO OPEN SEASON 34","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'professional gamer', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'valorant riot', 'skrossi', 'Valorant Live']",2021-05-14 20:57:02+00:00,36492.0,3575.0,,16.0,PT3H39M15S,hd,false,Friday,0 days 03:39:15.000000000,30,"['SkRossi', 'Valorant', 'India', 'Live', '|', 'Won', 'Tournament', 'games', '|', '!montage', '#LOVEYOURSELF']",84
276,PxdZUPFXbs8,SkRossi,SkRossi Valorant India Live | 3 Tournament games tomorrow ~_~ |  !montage #LOVEYOURSELF,"GPay ID : ganeshrossi27@okicici 

►About Me:
My name is Ganesh Gangadhar aka SkRossi. I am 22 years old and playing Valorant professionally for Global Esports and other games for fun

You guys can ask me any questions regarding esports I will try to answer it If I am not interacting with you guys it means the game will be intense or I am too focused on it so sometimes I might miss some of the chats so don't hate me :D

►Social Profile:

• Facebook•  https://www.facebook.com/skrossigg
• Instagram• https://www.instagram.com/skrossi_
• Twitter •  https://twitter.com/skrossigg
• Discord • https://discord.gg/QTXzbjg


Join this channel to get access to perks:
https://www.youtube.com/c/skrossi/join



 ACHIEVEMENTS:-

1st Place - ILG cup season 3
1st Place Yuvin Community Cup 2020
1st Place eSamurai DojoMasters Season 1 2020
1st Place INNO3D Champions League 2020
1st Place ASUS ROG Showdown 2 2020
1st Place Elite hubs CSGO Community Tournament 2
1st Elitehubs CSGO Community Tournament 2 Champion
2nd Place ESL Masters Winter Season Finale 2019-20
2nd Place - Taiwan Excellence Cup 2019 
3-4th Place - ESL Fall Lan Finale 2019
3-4th Place - ESL Summer Finale 2019
3rd-4th Place Elitehubs CSGO Community Tournament 1 2020
3rd-4th Place Elite hubs CSGO Community Tournament 3 2020
5th-8th Place IEM Katowice Asia Open Qualifiers 2020
1st Place WESG SA Open Qualifiers #2 
1st Place WESG SA Closed Qualifiers 
Top 8 Katowice Asia Open Qualifiers #2 
2nd Place ESL India Premiership Summer Finals 
Top 8 ESEA AP CSGO OPEN SEASON 33 
Top 8 CSGO2ASIA Grassroots Cup
Top 8 ESEA AP CSGO OPEN SEASON 34","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'professional gamer', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'valorant riot', 'skrossi', 'Valorant Live']",2021-05-13 18:44:04+00:00,26653.0,2967.0,,5.0,PT1H54M15S,hd,false,Thursday,0 days 01:54:15.000000000,30,"['SkRossi', 'Valorant', 'India', 'Live', '|', '3', 'Tournament', 'games', 'tomorrow', '~_~', '|', '!montage', '#LOVEYOURSELF']",87
277,fEWKG3Ml5BM,SkRossi,SkRossi Valorant India Live | Rank Grind | Positive Mental Attitude !montage #LOVEYOURSELF,"GPay ID : ganeshrossi27@okicici 

►About Me:
My name is Ganesh Gangadhar aka SkRossi. I am 22 years old and playing Valorant professionally for Global Esports and other games for fun

You guys can ask me any questions regarding esports I will try to answer it If I am not interacting with you guys it means the game will be intense or I am too focused on it so sometimes I might miss some of the chats so don't hate me :D

►Social Profile:

• Facebook•  https://www.facebook.com/skrossigg
• Instagram• https://www.instagram.com/skrossi_
• Twitter •  https://twitter.com/skrossigg
• Discord • https://discord.gg/QTXzbjg


Join this channel to get access to perks:
https://www.youtube.com/c/skrossi/join



 ACHIEVEMENTS:-

1st Place - ILG cup season 3
1st Place Yuvin Community Cup 2020
1st Place eSamurai DojoMasters Season 1 2020
1st Place INNO3D Champions League 2020
1st Place ASUS ROG Showdown 2 2020
1st Place Elite hubs CSGO Community Tournament 2
1st Elitehubs CSGO Community Tournament 2 Champion
2nd Place ESL Masters Winter Season Finale 2019-20
2nd Place - Taiwan Excellence Cup 2019 
3-4th Place - ESL Fall Lan Finale 2019
3-4th Place - ESL Summer Finale 2019
3rd-4th Place Elitehubs CSGO Community Tournament 1 2020
3rd-4th Place Elite hubs CSGO Community Tournament 3 2020
5th-8th Place IEM Katowice Asia Open Qualifiers 2020
1st Place WESG SA Open Qualifiers #2 
1st Place WESG SA Closed Qualifiers 
Top 8 Katowice Asia Open Qualifiers #2 
2nd Place ESL India Premiership Summer Finals 
Top 8 ESEA AP CSGO OPEN SEASON 33 
Top 8 CSGO2ASIA Grassroots Cup
Top 8 ESEA AP CSGO OPEN SEASON 34","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'professional gamer', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'valorant riot', 'skrossi', 'Valorant Live']",2021-05-12 18:45:28+00:00,13869.0,1618.0,,4.0,PT1H31M37S,hd,false,Wednesday,0 days 01:31:37.000000000,30,"['SkRossi', 'Valorant', 'India', 'Live', '|', 'Rank', 'Grind', '|', 'Positive', 'Mental', 'Attitude', '!montage', '#LOVEYOURSELF']",90
278,lIPGmAcFDCI,SkRossi,Valorant Insane 40 kills with Reyna in Icebox!!!!,"Global Esports Valorant Athlete: SKRossi (Ganesh) 
On this channel, I play Valorant live and sometimes other games as well. 
I am a part of the Indian Esports community, and I aspire to represent India at the biggest pro gaming events. 

Find me on my Social Profiles:
• Facebook: https://www.facebook.com/skrossigg
• Instagram: https://www.instagram.com/skrossi_
• Twitter: https://twitter.com/skrossigg
• Discord: https://discord.gg/QTXzbjg

Join this channel to get access to perks:
http://bit.ly/JoinSKRossi

Subscribe to my channel for more live gaming content:
http://bit.ly/GESKRossi

Know more about Valorant: 
• https://playvalorant.com/en-us/
• https://www.youtube.com/channel/UC01w7kjW4y-tQ8dU4yYCMuQ

#valorant #skrossi #highlights","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'professional gamer', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'valorant riot', 'skrossi', 'Valorant Live']",2021-05-12 07:30:20+00:00,37507.0,4250.0,,82.0,PT9M49S,hd,false,Wednesday,0 days 00:09:49.000000000,30,"['Valorant', 'Insane', '40', 'kills', 'Reyna', 'Icebox!!!!']",49
279,8-OfJ7EC4XY,SkRossi,SkRossi Valorant India Live | Rank Grind | Positive Mental Attitude !montage #LOVEYOURSELF,"GPay ID : ganeshrossi27@okicici 

►About Me:
My name is Ganesh Gangadhar aka SkRossi. I am 22 years old and playing Valorant professionally for Global Esports and other games for fun

You guys can ask me any questions regarding esports I will try to answer it If I am not interacting with you guys it means the game will be intense or I am too focused on it so sometimes I might miss some of the chats so don't hate me :D

►Social Profile:

• Facebook•  https://www.facebook.com/skrossigg
• Instagram• https://www.instagram.com/skrossi_
• Twitter •  https://twitter.com/skrossigg
• Discord • https://discord.gg/QTXzbjg


Join this channel to get access to perks:
https://www.youtube.com/c/skrossi/join



 ACHIEVEMENTS:-

1st Place - ILG cup season 3
1st Place Yuvin Community Cup 2020
1st Place eSamurai DojoMasters Season 1 2020
1st Place INNO3D Champions League 2020
1st Place ASUS ROG Showdown 2 2020
1st Place Elite hubs CSGO Community Tournament 2
1st Elitehubs CSGO Community Tournament 2 Champion
2nd Place ESL Masters Winter Season Finale 2019-20
2nd Place - Taiwan Excellence Cup 2019 
3-4th Place - ESL Fall Lan Finale 2019
3-4th Place - ESL Summer Finale 2019
3rd-4th Place Elitehubs CSGO Community Tournament 1 2020
3rd-4th Place Elite hubs CSGO Community Tournament 3 2020
5th-8th Place IEM Katowice Asia Open Qualifiers 2020
1st Place WESG SA Open Qualifiers #2 
1st Place WESG SA Closed Qualifiers 
Top 8 Katowice Asia Open Qualifiers #2 
2nd Place ESL India Premiership Summer Finals 
Top 8 ESEA AP CSGO OPEN SEASON 33 
Top 8 CSGO2ASIA Grassroots Cup
Top 8 ESEA AP CSGO OPEN SEASON 34","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'professional gamer', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'valorant riot', 'skrossi', 'Valorant Live']",2021-05-12 07:20:16+00:00,31011.0,3242.0,,2.0,PT1H58M25S,hd,false,Wednesday,0 days 01:58:25.000000000,30,"['SkRossi', 'Valorant', 'India', 'Live', '|', 'Rank', 'Grind', '|', 'Positive', 'Mental', 'Attitude', '!montage', '#LOVEYOURSELF']",90
280,B9HcXMoUshc,SkRossi,SkRossi Valorant India Live | 10 man customs | Positive Mental Attitude !montage #LOVEYOURSELF,"GPay ID : ganeshrossi27@okicici 

►About Me:
My name is Ganesh Gangadhar aka SkRossi. I am 22 years old and playing Valorant professionally for Global Esports and other games for fun

You guys can ask me any questions regarding esports I will try to answer it If I am not interacting with you guys it means the game will be intense or I am too focused on it so sometimes I might miss some of the chats so don't hate me :D

►Social Profile:

• Facebook•  https://www.facebook.com/skrossigg
• Instagram• https://www.instagram.com/skrossi_
• Twitter •  https://twitter.com/skrossigg
• Discord • https://discord.gg/QTXzbjg


Join this channel to get access to perks:
https://www.youtube.com/c/skrossi/join



 ACHIEVEMENTS:-

1st Place - ILG cup season 3
1st Place Yuvin Community Cup 2020
1st Place eSamurai DojoMasters Season 1 2020
1st Place INNO3D Champions League 2020
1st Place ASUS ROG Showdown 2 2020
1st Place Elite hubs CSGO Community Tournament 2
1st Elitehubs CSGO Community Tournament 2 Champion
2nd Place ESL Masters Winter Season Finale 2019-20
2nd Place - Taiwan Excellence Cup 2019 
3-4th Place - ESL Fall Lan Finale 2019
3-4th Place - ESL Summer Finale 2019
3rd-4th Place Elitehubs CSGO Community Tournament 1 2020
3rd-4th Place Elite hubs CSGO Community Tournament 3 2020
5th-8th Place IEM Katowice Asia Open Qualifiers 2020
1st Place WESG SA Open Qualifiers #2 
1st Place WESG SA Closed Qualifiers 
Top 8 Katowice Asia Open Qualifiers #2 
2nd Place ESL India Premiership Summer Finals 
Top 8 ESEA AP CSGO OPEN SEASON 33 
Top 8 CSGO2ASIA Grassroots Cup
Top 8 ESEA AP CSGO OPEN SEASON 34","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'professional gamer', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'valorant riot', 'skrossi', 'Valorant Live']",2021-05-11 18:46:43+00:00,25112.0,2492.0,,3.0,PT2H27S,hd,false,Tuesday,0 days 02:00:27.000000000,30,"['SkRossi', 'Valorant', 'India', 'Live', '|', '10', 'man', 'customs', '|', 'Positive', 'Mental', 'Attitude', '!montage', '#LOVEYOURSELF']",94
281,mDZhvx-UonU,SkRossi,SkRossi Valorant India Live | Rank Grind | No team practice today !montage  #LOVEYOURSELF,"GPay ID : ganeshrossi27@okicici 

►About Me:
My name is Ganesh Gangadhar aka SkRossi. I am 22 years old and playing Valorant professionally for Global Esports and other games for fun

You guys can ask me any questions regarding esports I will try to answer it If I am not interacting with you guys it means the game will be intense or I am too focused on it so sometimes I might miss some of the chats so don't hate me :D

►Social Profile:

• Facebook•  https://www.facebook.com/skrossigg
• Instagram• https://www.instagram.com/skrossi_
• Twitter •  https://twitter.com/skrossigg
• Discord • https://discord.gg/QTXzbjg


Join this channel to get access to perks:
https://www.youtube.com/c/skrossi/join



 ACHIEVEMENTS:-

1st Place - ILG cup season 3
1st Place Yuvin Community Cup 2020
1st Place eSamurai DojoMasters Season 1 2020
1st Place INNO3D Champions League 2020
1st Place ASUS ROG Showdown 2 2020
1st Place Elite hubs CSGO Community Tournament 2
1st Elitehubs CSGO Community Tournament 2 Champion
2nd Place ESL Masters Winter Season Finale 2019-20
2nd Place - Taiwan Excellence Cup 2019 
3-4th Place - ESL Fall Lan Finale 2019
3-4th Place - ESL Summer Finale 2019
3rd-4th Place Elitehubs CSGO Community Tournament 1 2020
3rd-4th Place Elite hubs CSGO Community Tournament 3 2020
5th-8th Place IEM Katowice Asia Open Qualifiers 2020
1st Place WESG SA Open Qualifiers #2 
1st Place WESG SA Closed Qualifiers 
Top 8 Katowice Asia Open Qualifiers #2 
2nd Place ESL India Premiership Summer Finals 
Top 8 ESEA AP CSGO OPEN SEASON 33 
Top 8 CSGO2ASIA Grassroots Cup
Top 8 ESEA AP CSGO OPEN SEASON 34","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'professional gamer', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'valorant riot', 'skrossi', 'Valorant Live']",2021-05-10 11:54:29+00:00,49782.0,5004.0,,9.0,PT4H26M43S,hd,false,Monday,0 days 04:26:43.000000000,30,"['SkRossi', 'Valorant', 'India', 'Live', '|', 'Rank', 'Grind', '|', 'No', 'team', 'practice', 'today', '!montage', '#LOVEYOURSELF']",89
