,timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
931,2015-02-11 21:00:00,748,5.0,3.0,76.0,7.0,Cloudy,0.0,0.0,Winter
932,2015-02-11 22:00:00,595,5.0,3.5,76.0,7.5,Cloudy,0.0,0.0,Winter
933,2015-02-11 23:00:00,343,5.0,2.0,76.0,11.0,Cloudy,0.0,0.0,Winter
934,2015-02-12 00:00:00,201,4.0,2.0,75.0,7.0,Cloudy,0.0,0.0,Winter
935,2015-02-12 01:00:00,91,4.0,2.5,75.0,6.5,Cloudy,0.0,0.0,Winter
936,2015-02-12 02:00:00,63,4.0,3.5,75.0,5.0,Cloudy,0.0,0.0,Winter
937,2015-02-12 03:00:00,42,4.0,2.0,75.0,7.0,Cloudy,0.0,0.0,Winter
938,2015-02-12 04:00:00,51,4.0,3.0,75.0,6.0,Cloudy,0.0,0.0,Winter
939,2015-02-12 05:00:00,100,4.0,3.0,75.0,6.0,Cloudy,0.0,0.0,Winter
940,2015-02-12 06:00:00,525,4.0,2.0,72.5,7.0,Broken Clouds,0.0,0.0,Winter
941,2015-02-12 07:00:00,1825,4.0,3.0,70.0,6.5,Cloudy,0.0,0.0,Winter
942,2015-02-12 08:00:00,3729,4.0,3.0,72.5,6.0,Broken Clouds,0.0,0.0,Winter
943,2015-02-12 09:00:00,1849,4.0,4.0,70.0,2.0,Cloudy,0.0,0.0,Winter
944,2015-02-12 10:00:00,781,4.0,3.5,72.5,5.0,Cloudy,0.0,0.0,Winter
945,2015-02-12 11:00:00,692,4.0,3.5,75.0,5.0,Broken Clouds,0.0,0.0,Winter
946,2015-02-12 12:00:00,894,4.0,3.0,75.0,6.0,Cloudy,0.0,0.0,Winter
947,2015-02-12 13:00:00,890,4.5,3.0,72.5,6.5,Broken Clouds,0.0,0.0,Winter
948,2015-02-12 14:00:00,806,4.0,2.0,75.0,9.0,Cloudy,0.0,0.0,Winter
949,2015-02-12 15:00:00,828,4.5,2.5,72.5,9.0,Cloudy,0.0,0.0,Winter
950,2015-02-12 16:00:00,1234,5.0,2.0,66.0,12.0,Cloudy,0.0,0.0,Winter
951,2015-02-12 17:00:00,2423,4.0,1.5,70.0,10.0,Cloudy,0.0,0.0,Winter
952,2015-02-12 18:00:00,2434,4.0,1.5,70.0,10.0,Cloudy,0.0,0.0,Winter
953,2015-02-12 19:00:00,1350,4.0,1.0,70.0,11.0,Cloudy,0.0,0.0,Winter
954,2015-02-12 20:00:00,911,4.0,3.0,70.0,6.0,Cloudy,0.0,0.0,Winter
955,2015-02-12 21:00:00,637,3.5,1.0,72.5,8.0,Few Clouds,0.0,0.0,Winter
956,2015-02-12 22:00:00,492,3.0,1.5,78.0,6.5,Few Clouds,0.0,0.0,Winter
957,2015-02-12 23:00:00,379,3.0,0.0,81.0,10.0,Broken Clouds,0.0,0.0,Winter
958,2015-02-13 00:00:00,218,2.5,-1.0,87.0,11.0,Few Clouds,0.0,0.0,Winter
959,2015-02-13 01:00:00,114,3.5,2.0,84.0,6.5,Few Clouds,0.0,0.0,Winter
960,2015-02-13 02:00:00,74,4.0,1.0,87.0,14.0,Light Rain,0.0,0.0,Winter
961,2015-02-13 03:00:00,37,5.0,2.0,87.0,13.0,Light Rain,0.0,0.0,Winter
962,2015-02-13 04:00:00,43,5.0,2.0,93.0,15.0,Clear,0.0,0.0,Winter
963,2015-02-13 05:00:00,81,6.0,3.0,87.0,19.0,Light Rain,0.0,0.0,Winter
964,2015-02-13 06:00:00,407,6.0,2.5,87.0,18.5,Light Rain,0.0,0.0,Winter
965,2015-02-13 07:00:00,1450,6.5,3.5,87.0,19.0,Broken Clouds,0.0,0.0,Winter
966,2015-02-13 08:00:00,3205,7.5,4.5,84.5,19.5,Broken Clouds,0.0,0.0,Winter
967,2015-02-13 09:00:00,1743,8.0,5.0,82.0,18.5,Broken Clouds,0.0,0.0,Winter
968,2015-02-13 10:00:00,864,8.0,5.0,82.0,19.5,Broken Clouds,0.0,0.0,Winter
969,2015-02-13 11:00:00,777,9.0,6.0,76.0,23.0,Broken Clouds,0.0,0.0,Winter
970,2015-02-13 12:00:00,971,9.0,6.0,76.0,22.0,Broken Clouds,0.0,0.0,Winter
971,2015-02-13 13:00:00,580,8.5,5.0,79.0,26.0,Light Rain,0.0,0.0,Winter
972,2015-02-13 14:00:00,418,8.0,4.5,84.5,23.0,Light Rain,0.0,0.0,Winter
973,2015-02-13 15:00:00,408,8.0,4.0,87.0,25.0,Light Rain,0.0,0.0,Winter
974,2015-02-13 16:00:00,979,9.0,6.0,82.0,18.0,Light Rain,0.0,0.0,Winter
975,2015-02-13 17:00:00,2008,9.0,6.5,82.0,17.0,Broken Clouds,0.0,0.0,Winter
976,2015-02-13 18:00:00,1274,8.5,5.5,84.5,21.0,Light Rain,0.0,0.0,Winter
977,2015-02-13 19:00:00,657,7.0,3.5,84.0,24.0,Light Rain,0.0,0.0,Winter
978,2015-02-13 20:00:00,540,7.5,5.5,84.5,13.0,Few Clouds,0.0,0.0,Winter
979,2015-02-13 21:00:00,388,8.0,5.0,82.0,15.0,Light Rain,0.0,0.0,Winter
980,2015-02-13 22:00:00,276,7.0,5.0,87.0,13.0,Light Rain,0.0,0.0,Winter
981,2015-02-13 23:00:00,187,7.0,4.5,93.0,14.0,Light Rain,0.0,0.0,Winter
982,2015-02-14 00:00:00,175,8.0,5.5,87.0,15.0,Light Rain,0.0,1.0,Winter
983,2015-02-14 01:00:00,150,7.0,5.5,87.0,8.0,Light Rain,0.0,1.0,Winter
984,2015-02-14 02:00:00,160,7.0,5.0,90.0,11.0,Light Rain,0.0,1.0,Winter
985,2015-02-14 03:00:00,116,7.0,4.0,87.0,17.0,Few Clouds,0.0,1.0,Winter
986,2015-02-14 04:00:00,83,6.5,4.5,84.0,10.0,Few Clouds,0.0,1.0,Winter
987,2015-02-14 05:00:00,52,6.0,4.5,87.0,7.5,Light Rain,0.0,1.0,Winter
988,2015-02-14 06:00:00,85,6.0,5.0,87.0,6.0,Light Rain,0.0,1.0,Winter
989,2015-02-14 07:00:00,147,6.0,5.5,96.5,5.0,Broken Clouds,0.0,1.0,Winter
990,2015-02-14 08:00:00,366,7.0,5.5,93.0,10.0,Few Clouds,0.0,1.0,Winter
991,2015-02-14 09:00:00,633,7.0,5.0,93.0,10.0,Few Clouds,0.0,1.0,Winter
992,2015-02-14 10:00:00,931,7.5,5.0,90.0,15.0,Broken Clouds,0.0,1.0,Winter
993,2015-02-14 11:00:00,1212,8.0,5.0,87.0,19.5,Broken Clouds,0.0,1.0,Winter
994,2015-02-14 12:00:00,1475,8.0,5.0,87.0,18.0,Broken Clouds,0.0,1.0,Winter
995,2015-02-14 13:00:00,1385,8.5,6.0,84.5,14.0,Light Rain,0.0,1.0,Winter
996,2015-02-14 14:00:00,1117,8.0,5.0,87.0,15.0,Cloudy,0.0,1.0,Winter
997,2015-02-14 15:00:00,1217,8.0,5.0,87.0,15.0,Cloudy,0.0,1.0,Winter
998,2015-02-14 16:00:00,1131,8.0,5.0,87.0,15.0,Broken Clouds,0.0,1.0,Winter
999,2015-02-14 17:00:00,1041,8.0,5.0,87.0,16.0,Few Clouds,0.0,1.0,Winter
1000,2015-02-14 18:00:00,839,8.0,5.0,84.5,15.0,Broken Clouds,0.0,1.0,Winter
1001,2015-02-14 19:00:00,635,7.0,5.0,90.0,13.0,Broken Clouds,0.0,1.0,Winter
1002,2015-02-14 20:00:00,429,7.5,5.0,90.0,14.0,Light Rain,0.0,1.0,Winter
1003,2015-02-14 21:00:00,325,7.5,5.5,90.0,11.0,Broken Clouds,0.0,1.0,Winter
1004,2015-02-14 22:00:00,358,7.0,6.0,93.0,7.0,Broken Clouds,0.0,1.0,Winter
1005,2015-02-14 23:00:00,361,7.0,5.0,93.0,10.0,Light Rain,0.0,1.0,Winter
1006,2015-02-15 00:00:00,269,7.0,5.0,93.0,10.0,Broken Clouds,0.0,1.0,Winter
1007,2015-02-15 01:00:00,217,6.0,4.0,93.0,8.0,Broken Clouds,0.0,1.0,Winter
1008,2015-02-15 02:00:00,210,6.0,4.5,93.0,6.5,Few Clouds,0.0,1.0,Winter
1009,2015-02-15 03:00:00,144,6.0,4.0,93.0,9.0,Broken Clouds,0.0,1.0,Winter
1010,2015-02-15 04:00:00,73,6.0,4.0,93.0,10.0,Cloudy,0.0,1.0,Winter
1011,2015-02-15 05:00:00,71,6.0,4.0,93.0,7.0,Cloudy,0.0,1.0,Winter
1012,2015-02-15 06:00:00,78,6.0,4.0,93.0,8.0,Broken Clouds,0.0,1.0,Winter
1013,2015-02-15 07:00:00,83,6.0,4.0,93.0,11.0,Broken Clouds,0.0,1.0,Winter
1014,2015-02-15 08:00:00,247,6.0,4.0,93.0,10.0,Broken Clouds,0.0,1.0,Winter
1015,2015-02-15 09:00:00,506,7.0,5.5,87.0,9.0,Cloudy,0.0,1.0,Winter
1016,2015-02-15 10:00:00,903,7.0,5.5,84.0,7.5,Cloudy,0.0,1.0,Winter
1017,2015-02-15 11:00:00,1155,8.0,8.0,82.0,4.0,Broken Clouds,0.0,1.0,Winter
1018,2015-02-15 12:00:00,1494,8.0,7.0,82.0,6.5,Broken Clouds,0.0,1.0,Winter
1019,2015-02-15 13:00:00,1616,8.5,7.5,73.5,7.0,Broken Clouds,0.0,1.0,Winter
1020,2015-02-15 14:00:00,1770,9.0,8.5,71.0,5.0,Few Clouds,0.0,1.0,Winter
1021,2015-02-15 15:00:00,1870,9.5,9.0,69.0,6.5,Few Clouds,0.0,1.0,Winter
1022,2015-02-15 16:00:00,1841,9.0,8.5,71.0,5.0,Few Clouds,0.0,1.0,Winter
1023,2015-02-15 17:00:00,1399,8.5,8.5,73.5,4.0,Few Clouds,0.0,1.0,Winter
1024,2015-02-15 18:00:00,946,7.5,7.0,78.5,5.0,Few Clouds,0.0,1.0,Winter
1025,2015-02-15 19:00:00,685,6.5,6.0,84.0,5.0,Few Clouds,0.0,1.0,Winter
1026,2015-02-15 20:00:00,464,5.0,4.5,93.0,5.0,Clear,0.0,1.0,Winter
1027,2015-02-15 21:00:00,376,4.5,2.5,93.0,8.0,Clear,0.0,1.0,Winter
1028,2015-02-15 22:00:00,309,4.5,2.5,93.0,8.0,Few Clouds,0.0,1.0,Winter
1029,2015-02-15 23:00:00,226,3.0,0.0,96.5,11.0,Snowfall,0.0,1.0,Winter
1030,2015-02-16 00:00:00,134,3.0,0.5,100.0,8.0,Snowfall,0.0,0.0,Winter
1031,2015-02-16 01:00:00,50,2.5,0.5,96.5,7.0,Snowfall,0.0,0.0,Winter
1032,2015-02-16 02:00:00,31,2.0,-0.5,100.0,7.5,Snowfall,0.0,0.0,Winter
1033,2015-02-16 03:00:00,31,2.5,0.5,100.0,7.0,Cloudy,0.0,0.0,Winter
1034,2015-02-16 04:00:00,31,4.0,1.5,100.0,10.0,Broken Clouds,0.0,0.0,Winter
1035,2015-02-16 05:00:00,81,4.0,2.0,100.0,9.0,Few Clouds,0.0,0.0,Winter
1036,2015-02-16 06:00:00,441,4.0,2.0,93.0,7.0,Few Clouds,0.0,0.0,Winter
1037,2015-02-16 07:00:00,1572,5.0,2.5,93.0,10.0,Broken Clouds,0.0,0.0,Winter
1038,2015-02-16 08:00:00,3323,5.5,3.5,96.5,8.0,Few Clouds,0.0,0.0,Winter
1039,2015-02-16 09:00:00,1637,6.5,4.5,93.0,8.0,Broken Clouds,0.0,0.0,Winter
1040,2015-02-16 10:00:00,778,8.0,6.0,84.5,13.0,Few Clouds,0.0,0.0,Winter
1041,2015-02-16 11:00:00,752,9.0,6.5,76.0,16.0,Few Clouds,0.0,0.0,Winter
1042,2015-02-16 12:00:00,842,9.0,7.0,73.5,15.0,Few Clouds,0.0,0.0,Winter
1043,2015-02-16 13:00:00,670,9.0,7.0,76.0,11.0,Broken Clouds,0.0,0.0,Winter
1044,2015-02-16 14:00:00,442,9.0,8.0,76.0,9.0,Light Rain,0.0,0.0,Winter
1045,2015-02-16 15:00:00,304,8.0,7.0,87.0,7.0,Light Rain,0.0,0.0,Winter
1046,2015-02-16 16:00:00,589,8.0,7.0,87.0,7.0,Light Rain,0.0,0.0,Winter
1047,2015-02-16 17:00:00,1374,8.0,7.5,87.0,5.0,Light Rain,0.0,0.0,Winter
1048,2015-02-16 18:00:00,1196,7.5,6.5,90.0,6.5,Light Rain,0.0,0.0,Winter
1049,2015-02-16 19:00:00,748,6.5,3.5,90.0,17.0,Light Rain,0.0,0.0,Winter
1050,2015-02-16 20:00:00,452,6.0,4.0,87.0,10.0,Light Rain,0.0,0.0,Winter
1051,2015-02-16 21:00:00,372,6.0,4.0,93.0,9.0,Light Rain,0.0,0.0,Winter
1052,2015-02-16 22:00:00,325,6.0,3.5,90.0,11.0,Light Rain,0.0,0.0,Winter
1053,2015-02-16 23:00:00,206,6.0,3.0,84.0,16.0,Light Rain,0.0,0.0,Winter
1054,2015-02-17 00:00:00,102,5.5,2.5,81.0,17.0,Clear,0.0,0.0,Winter
1055,2015-02-17 01:00:00,47,5.0,2.0,81.0,14.0,Clear,0.0,0.0,Winter
1056,2015-02-17 02:00:00,44,4.5,1.5,81.0,13.0,Clear,0.0,0.0,Winter
1057,2015-02-17 03:00:00,25,4.0,1.0,81.0,13.0,Few Clouds,0.0,0.0,Winter
1058,2015-02-17 04:00:00,30,4.0,1.0,81.0,13.0,Clear,0.0,0.0,Winter
1059,2015-02-17 05:00:00,91,4.0,1.0,81.0,14.0,Few Clouds,0.0,0.0,Winter
1060,2015-02-17 06:00:00,506,4.0,1.0,81.0,13.0,Clear,0.0,0.0,Winter
1061,2015-02-17 07:00:00,1751,4.0,1.0,81.0,12.0,Clear,0.0,0.0,Winter
1062,2015-02-17 08:00:00,3582,4.0,1.0,81.0,14.0,Clear,0.0,0.0,Winter
1063,2015-02-17 09:00:00,1697,5.0,2.0,76.0,17.0,Clear,0.0,0.0,Winter
1064,2015-02-17 10:00:00,889,6.5,4.0,68.5,13.0,Few Clouds,0.0,0.0,Winter
1065,2015-02-17 11:00:00,835,7.0,4.5,66.0,15.0,Few Clouds,0.0,0.0,Winter
1066,2015-02-17 12:00:00,1156,8.0,6.0,55.0,12.0,Few Clouds,0.0,0.0,Winter
1067,2015-02-17 13:00:00,1202,8.0,5.5,55.0,16.0,Few Clouds,0.0,0.0,Winter
1068,2015-02-17 14:00:00,1063,8.0,5.0,51.5,18.0,Few Clouds,0.0,0.0,Winter
1069,2015-02-17 15:00:00,1143,9.0,6.5,50.0,16.0,Clear,0.0,0.0,Winter
1070,2015-02-17 16:00:00,1623,8.0,6.0,53.0,11.0,Clear,0.0,0.0,Winter
1071,2015-02-17 17:00:00,2758,8.0,6.5,53.0,7.5,Clear,0.0,0.0,Winter
1072,2015-02-17 18:00:00,2574,6.5,5.5,59.0,6.0,Few Clouds,0.0,0.0,Winter
1073,2015-02-17 19:00:00,1568,6.0,6.0,61.0,4.0,Few Clouds,0.0,0.0,Winter
1074,2015-02-17 20:00:00,876,6.5,5.0,61.5,8.0,Few Clouds,0.0,0.0,Winter
1075,2015-02-17 21:00:00,667,5.5,3.5,68.0,8.0,Broken Clouds,0.0,0.0,Winter
1076,2015-02-17 22:00:00,502,5.0,3.0,70.0,9.0,Broken Clouds,0.0,0.0,Winter
1077,2015-02-17 23:00:00,333,4.5,2.5,72.5,9.0,Few Clouds,0.0,0.0,Winter
1078,2015-02-18 00:00:00,158,4.0,1.5,75.0,10.0,Clear,0.0,0.0,Winter
1079,2015-02-18 01:00:00,86,4.0,1.5,75.0,10.0,Clear,0.0,0.0,Winter
1080,2015-02-18 02:00:00,30,3.5,1.0,78.0,8.0,Clear,0.0,0.0,Winter
1081,2015-02-18 03:00:00,23,3.5,1.0,78.0,9.0,Clear,0.0,0.0,Winter
1082,2015-02-18 04:00:00,37,3.0,1.0,81.0,7.5,Clear,0.0,0.0,Winter
1083,2015-02-18 05:00:00,86,3.0,0.5,81.0,8.0,Clear,0.0,0.0,Winter
1084,2015-02-18 06:00:00,509,3.0,1.0,78.0,7.0,Clear,0.0,0.0,Winter
1085,2015-02-18 07:00:00,1717,3.5,1.0,72.5,8.0,Clear,0.0,0.0,Winter
1086,2015-02-18 08:00:00,3582,4.5,2.5,72.5,8.0,Clear,0.0,0.0,Winter
1087,2015-02-18 09:00:00,1789,7.5,4.5,64.0,18.0,Clear,0.0,0.0,Winter
1088,2015-02-18 10:00:00,963,8.5,5.5,60.0,19.5,Clear,0.0,0.0,Winter
1089,2015-02-18 11:00:00,853,9.0,6.0,62.0,21.0,Clear,0.0,0.0,Winter
1090,2015-02-18 12:00:00,1225,10.0,7.0,58.0,21.0,Few Clouds,0.0,0.0,Winter
1091,2015-02-18 13:00:00,1171,10.0,7.5,58.0,20.5,Few Clouds,0.0,0.0,Winter
1092,2015-02-18 14:00:00,1177,10.5,9.5,60.0,18.0,Few Clouds,0.0,0.0,Winter
1093,2015-02-18 15:00:00,1195,9.0,6.0,64.0,21.0,Clear,0.0,0.0,Winter
1094,2015-02-18 16:00:00,1535,8.5,5.5,66.5,20.5,Clear,0.0,0.0,Winter
1095,2015-02-18 17:00:00,2651,8.0,5.0,68.5,19.5,Clear,0.0,0.0,Winter
1096,2015-02-18 18:00:00,2492,7.5,4.0,73.5,21.5,Few Clouds,0.0,0.0,Winter
1097,2015-02-18 19:00:00,1444,7.0,3.5,73.5,21.0,Few Clouds,0.0,0.0,Winter
1098,2015-02-18 20:00:00,933,7.0,4.5,73.5,16.0,Broken Clouds,0.0,0.0,Winter
1099,2015-02-18 21:00:00,622,7.0,4.0,76.0,18.0,Broken Clouds,0.0,0.0,Winter
1100,2015-02-18 22:00:00,529,6.0,3.0,81.0,16.0,Clear,0.0,0.0,Winter
1101,2015-02-18 23:00:00,325,6.0,3.0,81.0,17.0,Clear,0.0,0.0,Winter
1102,2015-02-19 00:00:00,163,6.0,3.0,81.0,18.0,Few Clouds,0.0,0.0,Winter
1103,2015-02-19 01:00:00,109,6.0,2.5,81.0,19.5,Broken Clouds,0.0,0.0,Winter
1104,2015-02-19 02:00:00,66,5.0,1.0,78.5,20.5,Few Clouds,0.0,0.0,Winter
1105,2015-02-19 03:00:00,39,5.0,1.0,76.0,19.5,Few Clouds,0.0,0.0,Winter
1106,2015-02-19 04:00:00,50,6.0,2.5,76.0,19.5,Clear,0.0,0.0,Winter
1107,2015-02-19 05:00:00,70,6.0,3.0,81.0,18.0,Clear,0.0,0.0,Winter
1108,2015-02-19 06:00:00,496,6.0,3.0,81.0,16.0,Few Clouds,0.0,0.0,Winter
1109,2015-02-19 07:00:00,1679,6.0,3.0,81.0,19.0,Clear,0.0,0.0,Winter
1110,2015-02-19 08:00:00,3559,7.0,4.0,76.0,18.5,Few Clouds,0.0,0.0,Winter
1111,2015-02-19 09:00:00,1747,8.0,4.0,76.0,27.0,Few Clouds,0.0,0.0,Winter
1112,2015-02-19 10:00:00,833,8.5,5.0,73.5,26.0,Few Clouds,0.0,0.0,Winter
1113,2015-02-19 11:00:00,710,9.0,5.0,71.0,29.0,Broken Clouds,0.0,0.0,Winter
1114,2015-02-19 12:00:00,892,8.5,5.0,76.0,26.0,Broken Clouds,0.0,0.0,Winter
1115,2015-02-19 13:00:00,656,8.0,4.0,82.0,27.0,Light Rain,0.0,0.0,Winter
1116,2015-02-19 14:00:00,355,8.0,4.0,82.0,26.0,Light Rain,0.0,0.0,Winter
1117,2015-02-19 15:00:00,350,8.0,4.0,82.0,26.0,Light Rain,0.0,0.0,Winter
1118,2015-02-19 16:00:00,635,8.0,4.0,87.0,26.0,Light Rain,0.0,0.0,Winter
1119,2015-02-19 17:00:00,1229,8.0,5.0,87.0,22.0,Light Rain,0.0,0.0,Winter
1120,2015-02-19 18:00:00,1271,8.0,5.0,87.0,19.5,Light Rain,0.0,0.0,Winter
1121,2015-02-19 19:00:00,740,8.0,5.0,87.0,22.0,Light Rain,0.0,0.0,Winter
1122,2015-02-19 20:00:00,420,8.0,5.0,87.0,18.0,Light Rain,0.0,0.0,Winter
1123,2015-02-19 21:00:00,347,8.0,5.0,87.0,16.0,Light Rain,0.0,0.0,Winter
1124,2015-02-19 22:00:00,276,7.5,5.0,90.0,14.0,Light Rain,0.0,0.0,Winter
1125,2015-02-19 23:00:00,206,8.0,5.5,90.0,14.0,Light Rain,0.0,0.0,Winter
1126,2015-02-20 00:00:00,134,8.0,6.0,87.0,13.0,Light Rain,0.0,0.0,Winter
1127,2015-02-20 01:00:00,75,8.0,5.5,87.0,14.0,Light Rain,0.0,0.0,Winter
1128,2015-02-20 02:00:00,34,7.5,5.5,93.0,10.0,Light Rain,0.0,0.0,Winter
1129,2015-02-20 03:00:00,32,7.5,4.5,90.0,16.0,Light Rain,0.0,0.0,Winter
1130,2015-02-20 04:00:00,29,7.5,5.0,90.0,15.0,Light Rain,0.0,0.0,Winter
1131,2015-02-20 05:00:00,76,7.0,5.0,93.0,13.0,Light Rain,0.0,0.0,Winter
1132,2015-02-20 06:00:00,398,7.0,4.0,81.0,16.0,Broken Clouds,0.0,0.0,Winter
1133,2015-02-20 07:00:00,1333,6.5,4.5,84.0,9.0,Few Clouds,0.0,0.0,Winter
1134,2015-02-20 08:00:00,3051,6.0,5.0,87.0,5.5,Few Clouds,0.0,0.0,Winter
1135,2015-02-20 09:00:00,1631,7.0,7.0,81.0,2.0,Few Clouds,0.0,0.0,Winter
1136,2015-02-20 10:00:00,776,7.0,7.0,76.0,2.0,Few Clouds,0.0,0.0,Winter
1137,2015-02-20 11:00:00,800,7.0,7.0,76.0,2.0,Few Clouds,0.0,0.0,Winter
1138,2015-02-20 12:00:00,994,7.0,6.5,76.0,3.0,Few Clouds,0.0,0.0,Winter
1139,2015-02-20 13:00:00,1011,7.0,5.0,76.0,9.0,Few Clouds,0.0,0.0,Winter
1140,2015-02-20 14:00:00,927,7.0,5.0,76.0,11.0,Broken Clouds,0.0,0.0,Winter
1141,2015-02-20 15:00:00,1002,7.0,5.0,76.0,12.0,Few Clouds,0.0,0.0,Winter
1142,2015-02-20 16:00:00,1293,7.0,5.0,73.5,11.0,Few Clouds,0.0,0.0,Winter
1143,2015-02-20 17:00:00,2241,7.0,5.0,71.0,9.0,Few Clouds,0.0,0.0,Winter
1144,2015-02-20 18:00:00,1825,6.0,4.0,76.0,7.0,Few Clouds,0.0,0.0,Winter
1145,2015-02-20 19:00:00,1102,5.5,3.5,78.5,8.0,Few Clouds,0.0,0.0,Winter
1146,2015-02-20 20:00:00,676,5.0,3.0,81.0,8.5,Clear,0.0,0.0,Winter
1147,2015-02-20 21:00:00,478,5.0,2.5,81.0,10.0,Few Clouds,0.0,0.0,Winter
1148,2015-02-20 22:00:00,407,5.0,2.5,81.0,9.0,Broken Clouds,0.0,0.0,Winter
1149,2015-02-20 23:00:00,390,5.0,2.5,81.0,11.0,Cloudy,0.0,0.0,Winter
1150,2015-02-21 00:00:00,291,4.0,1.0,87.0,11.0,Few Clouds,0.0,1.0,Winter
1151,2015-02-21 01:00:00,237,4.0,1.0,87.0,14.0,Clear,0.0,1.0,Winter
1152,2015-02-21 02:00:00,181,4.0,1.0,87.0,15.0,Few Clouds,0.0,1.0,Winter
1153,2015-02-21 03:00:00,142,4.0,1.0,87.0,14.0,Light Rain,0.0,1.0,Winter
1154,2015-02-21 04:00:00,104,4.0,1.0,84.0,15.0,Broken Clouds,0.0,1.0,Winter
1155,2015-02-21 05:00:00,66,4.0,1.0,87.0,14.0,Light Rain,0.0,1.0,Winter
1156,2015-02-21 06:00:00,67,4.0,0.5,87.0,17.5,Light Rain,0.0,1.0,Winter
1157,2015-02-21 07:00:00,137,2.5,0.0,93.0,9.0,Light Rain,0.0,1.0,Winter
1158,2015-02-21 08:00:00,352,4.0,1.0,87.0,15.0,Broken Clouds,0.0,1.0,Winter
1159,2015-02-21 09:00:00,595,4.5,0.5,84.0,19.0,Few Clouds,0.0,1.0,Winter
1160,2015-02-21 10:00:00,918,5.0,1.5,81.0,18.5,Few Clouds,0.0,1.0,Winter
1161,2015-02-21 11:00:00,1324,5.5,1.5,73.5,21.5,Few Clouds,0.0,1.0,Winter
1162,2015-02-21 12:00:00,1386,6.0,2.5,66.0,19.5,Cloudy,0.0,1.0,Winter
1163,2015-02-21 13:00:00,1530,6.0,2.5,68.5,19.5,Broken Clouds,0.0,1.0,Winter
1164,2015-02-21 14:00:00,1526,6.5,3.5,61.0,17.0,Broken Clouds,0.0,1.0,Winter
1165,2015-02-21 15:00:00,1445,7.0,3.5,59.0,22.5,Broken Clouds,0.0,1.0,Winter
1166,2015-02-21 16:00:00,1522,6.5,2.5,59.0,22.0,Light Rain,0.0,1.0,Winter
1167,2015-02-21 17:00:00,1266,6.5,4.5,63.5,10.0,Few Clouds,0.0,1.0,Winter
1168,2015-02-21 18:00:00,876,5.5,2.5,65.5,18.0,Few Clouds,0.0,1.0,Winter
1169,2015-02-21 19:00:00,629,5.0,2.0,70.0,17.0,Clear,0.0,1.0,Winter
1170,2015-02-21 20:00:00,536,5.0,1.5,70.0,17.0,Clear,0.0,1.0,Winter
1171,2015-02-21 21:00:00,414,4.0,1.0,75.0,15.0,Clear,0.0,1.0,Winter
1172,2015-02-21 22:00:00,351,4.0,1.0,75.0,13.0,Clear,0.0,1.0,Winter
1173,2015-02-21 23:00:00,303,4.0,1.0,75.0,15.0,Clear,0.0,1.0,Winter
1174,2015-02-22 00:00:00,324,2.5,-0.5,84.0,10.0,Clear,0.0,1.0,Winter
1175,2015-02-22 01:00:00,228,2.0,-1.0,87.0,11.0,Clear,0.0,1.0,Winter
1176,2015-02-22 02:00:00,170,1.5,-2.5,87.0,14.0,Clear,0.0,1.0,Winter
1177,2015-02-22 03:00:00,158,1.0,-3.0,87.0,14.0,Clear,0.0,1.0,Winter
1178,2015-02-22 04:00:00,80,1.0,-2.0,87.0,11.0,Clear,0.0,1.0,Winter
1179,2015-02-22 05:00:00,72,1.0,-2.5,87.0,12.0,Clear,0.0,1.0,Winter
1180,2015-02-22 06:00:00,95,1.0,-2.0,87.0,11.0,Clear,0.0,1.0,Winter
1181,2015-02-22 07:00:00,106,1.5,-1.5,84.0,9.0,Clear,0.0,1.0,Winter
1182,2015-02-22 08:00:00,264,3.0,1.0,78.0,8.5,Clear,0.0,1.0,Winter
1183,2015-02-22 09:00:00,587,4.5,1.5,72.5,13.0,Clear,0.0,1.0,Winter
1184,2015-02-22 10:00:00,871,5.5,1.5,70.5,19.5,Clear,0.0,1.0,Winter
1185,2015-02-22 11:00:00,1140,7.0,3.0,66.0,22.0,Few Clouds,0.0,1.0,Winter
1186,2015-02-22 12:00:00,1294,8.0,4.0,62.0,25.0,Few Clouds,0.0,1.0,Winter
1187,2015-02-22 13:00:00,1164,8.0,4.0,62.0,28.0,Broken Clouds,0.0,1.0,Winter
1188,2015-02-22 14:00:00,677,7.5,3.0,71.0,32.0,Light Rain,0.0,1.0,Winter
1189,2015-02-22 15:00:00,240,6.0,1.5,84.0,28.5,Light Rain,0.0,1.0,Winter
1190,2015-02-22 16:00:00,237,5.5,0.5,84.0,29.0,Light Rain,0.0,1.0,Winter
1191,2015-02-22 17:00:00,195,5.5,0.5,87.0,29.0,Light Rain,0.0,1.0,Winter
1192,2015-02-22 18:00:00,255,6.5,1.5,87.0,33.5,Light Rain,0.0,1.0,Winter
1193,2015-02-22 19:00:00,285,7.0,2.0,87.0,33.0,Light Rain,0.0,1.0,Winter
1194,2015-02-22 20:00:00,183,8.0,4.0,87.0,30.5,Light Rain,0.0,1.0,Winter
1195,2015-02-22 21:00:00,159,9.0,5.0,87.0,29.5,Light Rain,0.0,1.0,Winter
1196,2015-02-22 22:00:00,162,10.0,7.0,88.0,27.0,Cloudy,0.0,1.0,Winter
